ts_code,name,result_2020
002806.SZ,华锋股份,-0.12242980899697319
002808.SZ,恒久科技,-0.09330253461854127
002809.SZ,红墙股份,-0.028802862719583565
002811.SZ,郑中设计,-0.21018367821436867
002815.SZ,崇达技术,-0.2902861400843364
002816.SZ,和科达,-0.07945736434108527
002817.SZ,黄山胶囊,-0.002831181814549444
002822.SZ,中装建设,-0.3216245853031664
002823.SZ,凯中精密,-0.002100340810018329
002826.SZ,易明医药,-0.09021008723684656
002828.SZ,贝肯能源,-0.07785382065041625
002830.SZ,名雕股份,-0.08082533283827506
002836.SZ,新宏泽,-0.10881902004549647
002837.SZ,英维克,-0.2810166989473631
002838.SZ,道恩股份,-0.4398614848089426
002843.SZ,泰嘉股份,-0.06673859111472484
002846.SZ,英联股份,-0.4165372280532432
002848.SZ,高斯贝尔,-0.26901521216973573
002849.SZ,威星智能,-0.0914112211221121
002855.SZ,捷荣技术,-0.21551182538556637
002856.SZ,美芝股份,-0.19876203576341125
002861.SZ,瀛通通讯,-0.3037369816387637
002862.SZ,实丰文化,-0.38361627688550765
002864.SZ,盘龙药业,-0.07370206430247522
002869.SZ,金溢科技,-0.5412009913803031
002871.SZ,伟隆股份,-0.1782368438313037
002872.SZ,ST天圣,-0.1581818181818182
002873.SZ,新天药业,-0.20753703964104478
002877.SZ,智能自控,-0.11459837151473658
002879.SZ,长缆科技,-0.15596041798656013
002881.SZ,美格智能,-0.08317551928337379
002882.SZ,金龙羽,-0.1788315874294922
002885.SZ,京泉华,-0.22509753143843672
002886.SZ,沃特股份,-0.13748343391372222
002888.SZ,惠威科技,-0.2185795273768547
002890.SZ,弘宇股份,-0.16023299969201274
002892.SZ,科力尔,-0.07859344898430239
002895.SZ,川恒股份,-0.08860077207542913
002897.SZ,意华股份,-0.4165926554151472
002898.SZ,赛隆药业,-0.12304464387984758
002899.SZ,英派斯,-0.09122807017543864
002902.SZ,铭普光磁,-0.5012860512133614
002905.SZ,金逸影视,-0.08194041867954908
002907.SZ,华森制药,-0.32540963354783625
002910.SZ,庄园牧场,-0.11718842748889112
002912.SZ,中新赛克,-0.5613630647640182
002916.SZ,深南电路,-0.4063958293548792
002917.SZ,金奥博,-0.1030315402674287
002926.SZ,华西证券,-0.11459122891993904
002927.SZ,泰永长征,-0.27747857084227423
002929.SZ,润建股份,-0.26788725949234243
002933.SZ,新兴装备,-0.28289252999612946
002935.SZ,天奥电子,-0.059528710127611656
002939.SZ,长城证券,-0.13270010867130666
002940.SZ,昂利康,-0.18682283461818597
002941.SZ,新疆交建,-0.25027310539493414
002943.SZ,宇晶股份,-0.2748901818124297
002945.SZ,华林证券,-0.16789960814895355
002947.SZ,恒铭达,-0.31101447010338684
002951.SZ,金时科技,-0.19272490111924595
002952.SZ,亚世光电,-0.18261080436873947
002953.SZ,日丰股份,-0.5808159372950573
002955.SZ,鸿合科技,-0.5405652759084791
002957.SZ,科瑞技术,-0.26007561070182234
002958.SZ,青农商行,-0.09709498553519784
002961.SZ,瑞达期货,-0.19592898550724652
002962.SZ,五方光电,-0.34662395729062384
002963.SZ,豪尔赛,-0.39731489200454717
002965.SZ,祥鑫科技,-0.11406957746478862
002966.SZ,苏州银行,-0.10063961813842488
002969.SZ,嘉美包装,-0.3654744707347447
002970.SZ,锐明技术,-0.25450738024950004
002971.SZ,和远气体,-0.08562271062271067
002972.SZ,科安达,-0.23587520798668868
002973.SZ,侨银股份,-0.07820817843866178
002976.SZ,瑞玛工业,-0.3941179513709259
003816.SZ,中国广核,-0.03862068965517245
300003.SZ,乐普医疗,-0.08660864752005408
300010.SZ,豆神教育,-0.5497630331753555
300011.SZ,鼎汉技术,-0.3020689655172414
300013.SZ,新宁物流,-0.14792899408284024
300017.SZ,网宿科技,-0.2603916962058824
300018.SZ,中元股份,-0.21331316187594562
300020.SZ,银江股份,-0.08160906532307265
300023.SZ,*ST宝德,-0.11394101876675602
300024.SZ,机器人,-0.2574545454545454
300025.SZ,华星创业,-0.40108892921960065
300026.SZ,红日药业,-0.09019919159174201
300029.SZ,*ST天龙,-0.05871886120996435
300031.SZ,宝通科技,-0.10506503880632354
300036.SZ,超图软件,-0.30421065850569
300038.SZ,ST数知,-0.7138592605249017
300039.SZ,上海凯宝,-0.16126538854028702
300043.SZ,星辉娱乐,-0.2028610802804462
300044.SZ,赛为智能,-0.20650406504065036
300045.SZ,华力创通,-0.2540584415584416
300046.SZ,台基股份,-0.040495474035254726
300047.SZ,天源迪科,-0.134873302918705
300050.SZ,世纪鼎利,-0.2396825396825397
300051.SZ,ST三五,-0.6310096153846154
300052.SZ,中青宝,-0.47342772855641185
300053.SZ,欧比特,-0.21481481481481482
300057.SZ,万顺新材,-0.12788658799600225
300064.SZ,*ST金刚,-0.3453947368421053
300066.SZ,三川智慧,-0.07519208446188738
300069.SZ,金利华电,-0.13654891304347827
300070.SZ,碧水源,-0.26619303433886865
300071.SZ,*ST嘉信,-0.319672131147541
300074.SZ,华平股份,-0.19777777777777783
300075.SZ,数字政通,-0.23296749558037527
300076.SZ,GQY视讯,-0.07708779443254833
300077.SZ,国民技术,-0.014970059880239441
300078.SZ,思创医惠,-0.4167131543619234
300079.SZ,数码视讯,-0.2259448062174967
300080.SZ,易成新能,-0.09000000000000001
300081.SZ,恒信东方,-0.06858846918489073
300084.SZ,海默科技,-0.012669726525148207
300088.SZ,长信科技,-0.1576863882217276
300094.SZ,国联水产,-0.00531914893616997
300096.SZ,易联众,-0.21518987341772147
300097.SZ,智云股份,-0.21503131524008356
300098.SZ,高新兴,-0.32769230769230767
300105.SZ,龙源技术,-0.07373099622696491
300107.SZ,建新股份,-0.0402524683392791
300108.SZ,吉药控股,-0.25263157894736843
300109.SZ,新开源,-0.1183438049761246
300113.SZ,顺网科技,-0.4325082284023312
300117.SZ,嘉寓股份,-0.03254437869822483
300123.SZ,亚光科技,-0.26282741044881763
300130.SZ,新国都,-0.22675911102271135
300133.SZ,华策影视,-0.10651827530274041
300134.SZ,大富科技,-0.5039325842696629
300135.SZ,宝利国际,-0.09583394626078115
300136.SZ,信维通信,-0.20862619704803745
300137.SZ,先河环保,-0.0018898932832717532
300140.SZ,中环装备,-0.6073662265462126
300145.SZ,中金环境,-0.1874871372710435
300147.SZ,香雪制药,-0.1889071357634369
300148.SZ,天舟文化,-0.17232375979112283
300150.SZ,世纪瑞尔,-0.22485988433514478
300153.SZ,科泰电源,-0.13229263986516732
300154.SZ,瑞凌股份,-0.026300921796015436
300155.SZ,安居宝,-0.12205579575869879
300157.SZ,恒泰艾普,-0.0988700564971752
300159.SZ,新研股份,-0.32038834951456313
300160.SZ,秀强股份,-0.08213062717294363
300162.SZ,雷曼光电,-0.19240506329113932
300163.SZ,先锋新材,-0.04273504273504273
300164.SZ,通源石油,-0.1839399379794354
300166.SZ,东方国信,-0.4106163422916927
300167.SZ,迪威迅,-0.3576158940397351
300168.SZ,万达信息,-0.28384912959381037
300170.SZ,汉得信息,-0.3021276595744682
300173.SZ,福能东方,-0.14385964912280702
300175.SZ,朗源股份,-0.15402840568962187
300176.SZ,派生科技,-0.1331444759206799
300178.SZ,腾邦国际,-0.19892473118279583
300179.SZ,四方达,-0.11993064295609485
300180.SZ,华峰超纤,-0.3215514816113704
300182.SZ,捷成股份,-0.04699738903394268
300183.SZ,东软载波,-0.08125770705232
300184.SZ,力源信息,-0.40402476780185753
300188.SZ,美亚柏科,-0.18795269652166985
300190.SZ,维尔利,-0.022672680513309236
300192.SZ,科德教育,-0.1595174262734585
300194.SZ,福安药业,-0.24780983757549982
300195.SZ,长荣股份,-0.14536741214057505
300199.SZ,翰宇药业,-0.2453703703703704
300201.SZ,海伦哲,-0.19981020448269096
300202.SZ,聚龙股份,-0.249596648393279
300204.SZ,舒泰神,-0.2054263565891474
300205.SZ,天喻信息,-0.22147770718575668
300209.SZ,天泽信息,-0.5064285714285715
300212.SZ,易华录,-0.3196252819000819
300213.SZ,佳讯飞鸿,-0.18144483685786855
300215.SZ,电科院,-0.09119529379784144
300220.SZ,金运激光,-0.6970823129837688
300223.SZ,北京君正,-0.2834645669291339
300229.SZ,拓尔思,-0.18652613542810756
300230.SZ,永利股份,-0.035527404398886894
300231.SZ,银信科技,-0.058367209842755355
300232.SZ,洲明科技,-0.09367980995886999
300235.SZ,方直科技,-0.35613312028446925
300236.SZ,上海新阳,-0.35143885079257847
300242.SZ,佳云科技,-0.11967545638945229
300245.SZ,天玑科技,-0.1448646506991128
300246.SZ,宝莱特,-0.0529694814814816
300248.SZ,新开普,-0.06412838479216616
300250.SZ,初灵信息,-0.33521126760563386
300252.SZ,金信诺,-0.4095652173913044
300253.SZ,卫宁健康,-0.11373744198100005
300259.SZ,新天科技,-0.09733290340411822
300260.SZ,新莱应材,-0.18474866421687092
300262.SZ,巴安水务,-0.20499320358028558
300263.SZ,隆华科技,-0.04479178310744209
300264.SZ,佳创视讯,-0.3293650793650794
300265.SZ,通光线缆,-0.43497495414387294
300266.SZ,兴源环境,-0.18820224719101125
300267.SZ,尔康制药,-0.10039910666050297
300268.SZ,佳沃股份,-0.23125000000000012
300269.SZ,联建光电,-0.2202531645569621
300270.SZ,中威电子,-0.40530303030303033
300271.SZ,华宇软件,-0.28588313310653996
300275.SZ,梅安森,-0.16890080055981466
300276.SZ,三丰智能,-0.21624891936663349
300277.SZ,海联讯,-0.003119159631372136
300278.SZ,华昌达,-0.32009925558312646
300279.SZ,和晶科技,-0.10689655172413788
300281.SZ,金明精机,-0.19216972666477494
300282.SZ,三盛教育,-0.31373375921576857
300284.SZ,苏交科,-0.3941483429427427
300287.SZ,飞利信,-0.1360544217687075
300288.SZ,朗玛信息,-0.18983671000822844
300292.SZ,吴通控股,-0.41485507246376807
300293.SZ,蓝英装备,-0.14580299083058124
300294.SZ,博雅生物,-0.01945477118081953
300297.SZ,蓝盾股份,-0.23554603854389725
300299.SZ,富春股份,-0.11594202898550728
300300.SZ,海峡创新,-0.4861809045226131
300302.SZ,同有科技,-0.22748790217042633
300303.SZ,聚飞光电,-0.005847988556222114
300306.SZ,远方信息,-0.18253189401373895
300308.SZ,中际旭创,-0.38091460598035287
300309.SZ,吉艾科技,-0.35502958579881655
300310.SZ,宜通世纪,-0.3742514970059881
300311.SZ,任子行,-0.266016713091922
300315.SZ,掌趣科技,-0.15563506261180676
300319.SZ,麦捷科技,-0.1660377358490567
300320.SZ,海达股份,-0.0659091534882014
300321.SZ,同大股份,-0.01676815460285002
300322.SZ,硕贝德,-0.41274484882810003
300324.SZ,旋极信息,-0.5336209738827352
300326.SZ,凯利泰,-0.43552115699616034
300328.SZ,宜安科技,-0.24601459065117529
300329.SZ,海伦钢琴,-0.03072261598140056
300330.SZ,华虹计通,-0.05844155844155854
300331.SZ,苏大维格,-0.23832241149538877
300333.SZ,兆日科技,-0.2756511494308832
300334.SZ,津膜科技,-0.16124260355029582
300335.SZ,迪森股份,-0.0013245033112583775
300336.SZ,新文化,-0.5371747211895911
300338.SZ,开元教育,-0.4261437908496733
300339.SZ,润和软件,-0.05500000000000002
300340.SZ,科恒股份,-0.12698582472054082
300342.SZ,天银机电,-0.37899704689095587
300345.SZ,华民股份,-0.35046728971962615
300349.SZ,金卡智能,-0.21215614114982717
300352.SZ,北信源,-0.385286783042394
300353.SZ,东土科技,-0.5498154981549815
300356.SZ,光一科技,-0.35276073619631904
300360.SZ,炬华科技,-0.06456500410817628
300365.SZ,恒华科技,-0.40977864838660016
300366.SZ,创意信息,-0.34155251141552506
300367.SZ,ST网力,-0.24507042253521116
300369.SZ,绿盟科技,-0.20491306188568342
300370.SZ,ST安控,-0.5073746312684366
300377.SZ,赢时胜,-0.16124481320067818
300379.SZ,东方通,-0.13437870176685318
300380.SZ,安硕信息,-0.09283690762860865
300383.SZ,光环新网,-0.44193245587184976
300384.SZ,三联虹普,-0.053374655647382925
300385.SZ,雪浪环境,-0.04875824698996403
300387.SZ,富邦股份,-0.13379732282171306
300388.SZ,节能国祯,-0.2395328830734279
300389.SZ,艾比森,-0.09716157205240189
300394.SZ,天孚通信,-0.022735640870494792
300397.SZ,天和防务,-0.413729859883706
300398.SZ,飞凯材料,-0.36485900216919737
300399.SZ,天利科技,-0.19701157367420977
300401.SZ,花园生物,-0.06137931034482758
300404.SZ,博济医药,-0.2391317329179301
300407.SZ,凯发电气,-0.32962885486989324
300411.SZ,金盾股份,-0.34738955823293177
300414.SZ,中光防雷,-0.365152580292094
300417.SZ,南华仪器,-0.3171771878997423
300419.SZ,浩丰科技,-0.026533996683250502
300420.SZ,五洋停车,-0.12393887945670622
300422.SZ,博世科,-0.26083377948018827
300423.SZ,昇辉科技,-0.17372322332655038
300424.SZ,航新科技,-0.16609060677097526
300425.SZ,中建环能,-0.10836129853054813
300427.SZ,红相股份,-0.2543729055650168
300428.SZ,四通新材,-0.05153943083216358
300429.SZ,强力新材,-0.3853856452035541
300437.SZ,清水源,-0.18440936869939892
300440.SZ,运达科技,-0.24448013203471708
300445.SZ,康斯特,-0.08433777650651254
300446.SZ,*ST乐材,-0.4670852467136439
300448.SZ,浩云科技,-0.32695371673404255
300449.SZ,汉邦高科,-0.11389236545682106
300451.SZ,创业慧康,-0.28494138489596815
300455.SZ,康拓红外,-0.23090460526315804
300456.SZ,赛微电子,-0.09872720371502527
300457.SZ,赢合科技,-0.485736891383885
300459.SZ,金科文化,-0.03903903903903906
300462.SZ,华铭智能,-0.45071982047327647
300466.SZ,赛摩智能,-0.21508828250401305
300467.SZ,迅游科技,-0.293841642228739
300468.SZ,四方精创,-0.14150793853081042
300469.SZ,信息发展,-0.2561683599419448
300472.SZ,新元科技,-0.041745989517290694
300473.SZ,德尔股份,-0.1804190476190476
300477.SZ,合纵科技,-0.15765550751941954
300478.SZ,杭州高新,-0.4032761310452418
300479.SZ,神思电子,-0.34728147100424334
300483.SZ,首华燃气,-0.11000609198903434
300486.SZ,东杰智能,-0.09616749721582567
300488.SZ,恒锋工具,-0.07768818726795597
300489.SZ,中飞股份,-0.15644589564128164
300490.SZ,华自科技,-0.04831948735455287
300491.SZ,通合科技,-0.18701298701298713
300493.SZ,润欣科技,-0.386621278276006
300494.SZ,盛天网络,-0.06540096294402822
300495.SZ,美尚生态,-0.4542747439496441
300497.SZ,富祥药业,-0.27224617911190263
300498.SZ,温氏股份,-0.4080811306997053
300499.SZ,高澜股份,-0.25842494437900804
300500.SZ,启迪设计,-0.2229648533802451
300502.SZ,新易盛,-0.07781084600620226
300504.SZ,天邑股份,-0.399579941417839
300505.SZ,川金诺,-0.005168603407713671
300506.SZ,名家汇,-0.18988120293208727
300508.SZ,维宏股份,-0.16484143946263943
300509.SZ,新美星,-0.012245703881159482
300512.SZ,中亚股份,-0.01796375349184435
300513.SZ,恒实科技,-0.4276873269060296
300514.SZ,友讯达,-0.2898984365122845
300515.SZ,三德科技,-0.07639353891336287
300516.SZ,久之洋,-0.04139343177956693
300520.SZ,科大国创,-0.1452194787691219
300523.SZ,辰安科技,-0.3758875743263242
300526.SZ,中潜股份,-0.7416309568808229
300528.SZ,幸福蓝海,-0.10192837465564741
300530.SZ,达志科技,-0.42286427211241706
300532.SZ,今天国际,-0.27769503785070876
300533.SZ,冰川网络,-0.3854652132891212
300537.SZ,广信材料,-0.2930926399928151
300538.SZ,同益股份,-0.14685962200467453
300545.SZ,联得装备,-0.19682697074863648
300546.SZ,雄帝科技,-0.5162056329556183
300548.SZ,博创科技,-0.2981728050270553
300550.SZ,和仁科技,-0.1540424379100282
300552.SZ,万集科技,-0.1693205992361693
300553.SZ,集智股份,-0.21335646140503048
300555.SZ,路通视信,-0.16249633213105125
300557.SZ,理工光科,-0.02853792025019534
300559.SZ,佳发教育,-0.5132800940940232
300560.SZ,中富通,-0.3134657836644593
300561.SZ,汇金科技,-0.18676149499100939
300564.SZ,筑博设计,-0.2337785349233391
300570.SZ,太辰光,-0.3966436089298196
300571.SZ,平治信息,-0.3329666801602479
300572.SZ,安车检测,-0.15683489005713097
300577.SZ,开润股份,-0.09920308674888079
300578.SZ,会畅通讯,-0.4357153129115866
300579.SZ,数字认证,-0.01964599022197693
300583.SZ,赛托生物,-0.17316366952919401
300584.SZ,海辰药业,-0.213365115914302
300585.SZ,奥联电子,-0.1959322033898305
300586.SZ,美联新材,-0.13767428034443754
300588.SZ,熙菱信息,-0.27303226337884384
300590.SZ,移为通信,-0.28658526469465984
300594.SZ,朗进科技,-0.2975879579252811
300597.SZ,吉大通信,-0.3854025931429385
300598.SZ,诚迈科技,-0.6861461661036213
300599.SZ,雄塑科技,-0.015643476874426753
300602.SZ,飞荣达,-0.5231156442258846
300603.SZ,立昂技术,-0.605731368501421
300605.SZ,恒锋信息,-0.18468724288019855
300606.SZ,金太阳,-0.28928682701894315
300608.SZ,思特奇,-0.29713898714890674
300609.SZ,汇纳科技,-0.6471156793529312
300615.SZ,欣天科技,-0.4990961318596324
300619.SZ,金银河,-0.169871268820028
300620.SZ,光库科技,-0.01172250645052691
300621.SZ,维业股份,-0.09008413796952618
300624.SZ,万兴科技,-0.13153176753305604
300625.SZ,三雄极光,-0.004592286146933121
300626.SZ,华瑞股份,-0.1578237905771757
300629.SZ,新劲刚,-0.002363420979281009
300634.SZ,彩讯股份,-0.3655355268697857
300635.SZ,中达安,-0.0508581682284116
300637.SZ,扬帆新材,-0.28482365839731905
300640.SZ,德艺文创,-0.04468346921516952
300643.SZ,万通智控,-0.2495536854613906
300645.SZ,正元智慧,-0.11835422904191621
300649.SZ,杭州园林,-0.2043894379832954
300654.SZ,世纪天鸿,-0.20306020534949798
300655.SZ,晶瑞股份,-0.11690025013831318
300657.SZ,弘信电子,-0.05646938140132697
300658.SZ,延江股份,-0.08409224854063761
300659.SZ,中孚信息,-0.15046622586937086
300663.SZ,科蓝软件,-0.12801357730045076
300664.SZ,鹏鹞环保,-0.23404626393264957
300666.SZ,江丰电子,-0.2854302034906022
300668.SZ,杰恩设计,-0.19777450292725463
300669.SZ,沪宁股份,-0.30945760404287487
300670.SZ,大烨智能,-0.17728852838933967
300674.SZ,宇信科技,-0.04651711109705421
300678.SZ,中科信息,-0.2794817525144758
300681.SZ,英搏尔,-0.03510971786833858
300682.SZ,朗新科技,-0.08020258338238727
300683.SZ,海特生物,-0.33943437407105365
300684.SZ,中石科技,-0.2521325511336609
300686.SZ,智动力,-0.24173677515856534
300688.SZ,创业黑马,-0.14964369403728664
300689.SZ,澄天伟业,-0.03916929547844383
300691.SZ,联合光电,-0.16655127941200004
300694.SZ,蠡湖股份,-0.1579650189702386
300698.SZ,万马科技,-0.38138747884940777
300700.SZ,岱勒新材,-0.009578544061302728
300703.SZ,创源股份,-0.045296308290155615
300706.SZ,阿石创,-0.446483649822912
300709.SZ,精研科技,-0.4154440708766291
300711.SZ,广哈通信,-0.14811930139433283
300716.SZ,国立科技,-0.14905870934998564
300717.SZ,华信新材,-0.04455927835277569
300730.SZ,科创信息,-0.20966552413340125
300731.SZ,科创新源,-0.2097901745645048
300732.SZ,设研院,-0.04683548847434063
300735.SZ,光弘科技,-0.3938841502040335
300736.SZ,百邦科技,-0.18853362734288853
300738.SZ,奥飞数据,-0.2335537149800336
300739.SZ,明阳电路,-0.21422428273869512
300743.SZ,天地数码,-0.11465657304651874
300745.SZ,欣锐科技,-0.009431025896414296
300746.SZ,汉嘉设计,-0.07427219959114838
300749.SZ,顶固集创,-0.27418539937194925
300761.SZ,立华股份,-0.16804244117146894
300765.SZ,新诺威,-0.07964222873900298
300766.SZ,每日互动,-0.5561677079907925
300768.SZ,迪普科技,-0.1446140647655874
300770.SZ,新媒股份,-0.4173169069462647
300771.SZ,智莱科技,-0.3200210129476838
300773.SZ,拉卡拉,-0.08897041906327025
300778.SZ,新城市,-0.1794064949608063
300779.SZ,惠城环保,-0.23762098182789573
300780.SZ,德恩精工,-0.1470608591885442
300783.SZ,三只松鼠,-0.08647720564119389
300785.SZ,值得买,-0.13828300428581475
300786.SZ,国林科技,-0.23193953386103774
300787.SZ,海能实业,-0.011708399999999983
300789.SZ,唐源电气,-0.30858579701310573
300792.SZ,壹网壹创,-0.3211007009345795
300793.SZ,佳禾智能,-0.32268597285067857
300795.SZ,*ST米奥,-0.23645636363636366
300797.SZ,钢研纳克,-0.03656448345712358
300798.SZ,锦鸡股份,-0.3132052672347018
300800.SZ,力合科技,-0.13784041604754818
300801.SZ,泰和科技,-0.08912630732099765
300803.SZ,指南针,-0.43886391007627457
300805.SZ,电声股份,-0.5163830985915493
300807.SZ,天迈科技,-0.44328125
300808.SZ,久量股份,-0.352405459057072
300809.SZ,华辰装备,-0.2052306684141545
300810.SZ,中科海讯,-0.3973128014842301
300811.SZ,铂科新材,-0.07856927060854567
300812.SZ,易天股份,-0.30117950581395336
300813.SZ,泰林生物,-0.2090287991305922
300815.SZ,玉禾田,-0.25808052631578954
300817.SZ,双飞股份,-0.009312577833125621
300818.SZ,耐普矿机,-0.1675113670809337
300820.SZ,英杰电气,-0.5947554482758621
300821.SZ,东岳硅材,-0.21953706505295015
300822.SZ,贝仕达克,-0.3216397804756362
300823.SZ,建科机械,-0.04317577854671264
600004.SH,白云机场,-0.026482943961059276
600009.SH,上海机场,-0.14837800107350957
600011.SH,华能国际,-0.032382618145674974
600016.SH,民生银行,-0.10226062544390889
600020.SH,中原高速,-0.0802828096891604
600021.SH,上海电力,-0.05339380003406573
600035.SH,楚天高速,-0.09700679652263217
600050.SH,中国联通,-0.16281139339855272
600052.SH,浙江广厦,-0.0726280164802826
600053.SH,九鼎投资,-0.2908704883227177
600056.SH,中国医药,-0.1534690989943909
600062.SH,华润双鹤,-0.008323369863708168
600067.SH,冠城大通,-0.059490084985835634
600070.SH,浙江富润,-0.33763599953677537
600078.SH,澄星股份,-0.42432209994028
600080.SH,ST金花,-0.054028613695441145
600082.SH,海泰发展,-0.1474926253687316
600083.SH,*ST博信,-0.43326488706365507
600088.SH,中视传媒,-0.11931533502041033
600090.SH,*ST济堂,-0.6253101736972705
600091.SH,ST明科,-0.4759036144578313
600093.SH,易见股份,-0.3864207879295892
600094.SH,大名城,-0.4483461774534543
600095.SH,湘财股份,-0.17148402634389562
600100.SH,同方股份,-0.24855854739139316
600101.SH,明星电力,-0.09433193411395047
600105.SH,永鼎股份,-0.3019930181276323
600108.SH,亚盛集团,-0.11842105263157898
600112.SH,ST天成,-0.1904761904761903
600114.SH,东睦股份,-0.18034383851086774
600120.SH,浙江东方,-0.07718617566067484
600122.SH,*ST宏图,-0.383419689119171
600126.SH,杭钢股份,-0.06700449428687212
600128.SH,弘业股份,-0.051498821440844576
600130.SH,波导股份,-0.13350785340314136
600131.SH,国网信通,-0.27828481839346236
600135.SH,乐凯胶片,-0.23916089020531428
600136.SH,当代文体,-0.23614190687361425
600137.SH,浪莎股份,-0.04602064992207928
600139.SH,西部资源,-0.03971119133574002
600146.SH,*ST环球,-0.8722592945662535
600150.SH,中国船舶,-0.09375000000000001
600155.SH,华创阳安,-0.20241171403962085
600156.SH,华升股份,-0.23555555555555546
600162.SH,香江控股,-0.05598743324902301
600167.SH,联美控股,-0.25292248216920804
600168.SH,武汉控股,-0.05630340137441627
600170.SH,上海建工,-0.02635289378273135
600171.SH,上海贝岭,-0.03458551442087729
