ts_code,name,result_2019,result_2020
600136.SH,当代文体,-0.17219999633586255,-0.23614190687361425
600139.SH,西部资源,-0.16088328075709765,-0.03971119133574002
600146.SH,*ST环球,-0.7997010463378176,-0.8722592945662535
600156.SH,华升股份,-0.22347629796839721,-0.23555555555555546
600162.SH,香江控股,-0.11022988505747128,-0.05598743324902301
600179.SH,*ST安通,-0.26018008649823937,-0.0029176062887795997
600180.SH,瑞茂通,-0.1723520487129359,-0.016748088546521232
600182.SH,S佳通,-0.16896856962700668,-0.011087848819591654
600191.SH,华资实业,-0.2981865270472242,-0.3618499522394846
600192.SH,长城电工,-0.12459464773239158,-0.28924750628669343
600225.SH,*ST松江,-0.46827794561933533,-0.3043478260869564
600229.SH,城市传媒,-0.02930004366700085,-0.05024152161128357
600239.SH,*ST云城,-0.32265364366231003,-0.31141868512110726
600241.SH,*ST时万,-0.3844856661045532,-0.036939313984169046
600242.SH,*ST中昌,-0.8435967302452316,-0.6434782608695653
600250.SH,南纺股份,-0.4067164179104477,-0.2880597014925374
600260.SH,凯乐科技,-0.35299903729978727,-0.43900758097863535
600265.SH,ST景谷,-0.43031875463306163,-0.24285714285714294
600266.SH,城建发展,-0.09019916349418768,-0.10022149016453559
600271.SH,航天信息,-0.5009673696464498,-0.38904300579354356
600272.SH,开开实业,-0.04012815799149143,-0.03532309857915817
600277.SH,亿利洁能,-0.3781960496865142,-0.07148399706816513
600279.SH,重庆港九,-0.0826883214196759,-0.00606501342071958
600291.SH,西水股份,-0.7678402215904949,-0.6291012838801712
600293.SH,三峡新材,-0.42615012106537525,-0.14130434782608683
600297.SH,广汇汽车,-0.26996405257586464,-0.20052770448548826
600311.SH,*ST荣华,-0.5963541666666666,-0.4384057971014492
600312.SH,平高电气,-0.22029209790092297,-0.29677917090469347
600318.SH,新力金融,-0.09671938303203055,-0.3248022642704357
600319.SH,ST亚星,-0.11695906432748539,-0.09400000000000001
600322.SH,天房发展,-0.38509316770186336,-0.21428571428571425
600331.SH,宏达股份,-0.03589743589743604,-0.16071428571428595
600340.SH,华夏幸福,-0.6597123370858783,-0.5783886820385242
600345.SH,长江通信,-0.36039063555672524,-0.3715449863085587
600355.SH,精伦电子,-0.37883008356545966,-0.2965299684542587
600365.SH,ST通葡,-0.3324468085106383,-0.276657060518732
600373.SH,中文传媒,-0.02533298010726351,-0.013466999564604122
600385.SH,*ST金泰,-0.533462657613967,-0.3586666666666667
600387.SH,海越能源,-0.29227174838706804,-0.1691616766467065
600388.SH,龙净环保,-0.14916298929212637,-0.10696413678065034
600393.SH,粤泰股份,-0.08144796380090505,-0.18800000000000008
600400.SH,红豆股份,-0.14431588613406793,-0.15106672111491407
600423.SH,ST柳化,-0.1829268292682925,-0.07266435986159168
600439.SH,瑞贝卡,-0.04233336876572312,-0.08283545179727518
600444.SH,国机通用,-0.06787091567929125,-0.0257565329378582
600448.SH,华纺股份,-0.20342444800345488,-0.23023986262512072
600455.SH,博通股份,-0.18888888888888886,-0.22800338409475462
600466.SH,蓝光发展,-0.18164099174659015,-0.2528950089473424
600476.SH,湘邮科技,-0.23179326546593576,-0.22755905511811014
600478.SH,科力远,-0.030456852791878153,-0.0026109660574412815
600487.SH,亨通光电,-0.2887836728121178,-0.386189021854267
600491.SH,龙元建设,-0.2645197550458509,-0.24701850954723437
600493.SH,凤竹纺织,-0.15713574360804095,-0.006534679089026899
600495.SH,晋西车轴,-0.15370924808401787,-0.16136363636363646
600498.SH,烽火通信,-0.32076789493372493,-0.5055683516573511
600506.SH,*ST香梨,-0.34423076923076923,-0.1600985221674875
600520.SH,文一科技,-0.47760060744115407,-0.28998968008255926
600528.SH,中铁工业,-0.18582876055160577,-0.09240157636238965
600530.SH,*ST交昂,-0.30269058295964135,-0.07988165680473372
600545.SH,卓郎智能,-0.5812588953227662,-0.4325842696629214
600550.SH,保变电气,-0.0073170731707315854,-0.32166666666666666
600555.SH,*ST海创,-0.5,-0.3900414937759336
600560.SH,金自天正,-0.00679201408805629,-0.21862404481343872
600561.SH,江西长运,-0.23764114971008457,-0.10950413223140507
600566.SH,济川药业,-0.30012243216394285,-0.0027724796188543757
600572.SH,康恩贝,-0.273239409055994,-0.21268656716417927
600579.SH,克劳斯,-0.433939393939394,-0.2934947049924358
600583.SH,海油工程,-0.10003447279542657,-0.06437966337650779
600589.SH,广东榕泰,-0.36807095343680696,-0.6446280991735537
600593.SH,大连圣亚,-0.15057915057915058,-0.43137761695528554
600599.SH,*ST熊猫,-0.5074211502782932,-0.25837988826815655
600604.SH,市北高新,-0.168704928903382,-0.15920482635397995
600613.SH,神奇制药,-0.042168674698795414,-0.3146551724137932
600615.SH,丰华股份,-0.45706106870229,-0.2705128205128204
600622.SH,光大嘉宝,-0.25214995268127166,-0.08291800659759944
600626.SH,申达股份,-0.2142012673791735,-0.28161853615698995
600629.SH,华建集团,-0.21453705568382817,-0.022213736155889834
600630.SH,龙头股份,-0.2851002865329513,-0.30404463040446295
600633.SH,浙数文化,-0.12757792414944916,-0.19390956591395983
600635.SH,大众公用,-0.20874799397514626,-0.08202798960397463
600636.SH,国新文化,-0.007318799483026616,-0.08671799938806092
600643.SH,爱建集团,-0.16664699215244874,-0.08012872178084231
600647.SH,同达创业,-0.09711075441412538,-0.08238172920065252
600649.SH,城投控股,-0.0893547231817236,-0.019121759130145577
600652.SH,ST游久,-0.6231155778894473,-0.34497816593886466
600653.SH,申华控股,-0.13612565445026187,-0.13157894736842107
600654.SH,ST中安,-0.24154589371980664,-0.24154589371980664
600661.SH,昂立教育,-0.30498981670061104,-0.12105602060528001
600664.SH,哈药股份,-0.19210526315789475,-0.2602409638554219
600665.SH,天地源,-0.07761401784983249,-0.05850872672061961
600666.SH,ST瑞德,-0.5144694533762058,-0.20526315789473681
600671.SH,*ST目药,-0.47567567567567565,-0.18105065666041273
600673.SH,东阳光,-0.3570557548810285,-0.3152639087018545
600675.SH,中华企业,-0.2475024562221917,-0.14927317783511734
600678.SH,四川金顶,-0.054195804195804234,-0.2834437086092716
600688.SH,上海石化,-0.24148112786375112,-0.050690122534782785
600689.SH,上海三毛,-0.2984270164519898,-0.17492183944985784
600693.SH,东百集团,-0.1981132075471697,-0.15338645418326685
600694.SH,大商股份,-0.1806825711087882,-0.11677938166585715
600695.SH,*ST绿庭,-0.48888888888888893,-0.6244897959183674
600697.SH,欧亚集团,-0.269514778587176,-0.09053487592219979
600706.SH,曲江文旅,-0.16126889147986012,-0.07664624252258347
600708.SH,光明地产,-0.21986319091264805,-0.09910387986116537
600718.SH,东软集团,-0.13737734165923285,-0.17841971112999153
600719.SH,大连热电,-0.12991222310472395,-0.10725368724807613
600721.SH,*ST百花,-0.31086142322097376,-0.32477064220183494
600725.SH,ST云维,-0.22800000000000006,-0.13452914798206286
600728.SH,佳都科技,-0.08281681259877052,-0.3707446267880634
600734.SH,*ST实达,-0.7633289986996099,-0.5796766743648961
600736.SH,苏州高新,-0.1468553920146818,-0.12519351720255462
600748.SH,上实发展,-0.07423226651778769,-0.010806382044502103
600751.SH,海航科技,-0.3212996389891697,-0.35836177474402736
600756.SH,浪潮软件,-0.1933268027129493,-0.3320030920163846
600759.SH,洲际油气,-0.1867219917012448,-0.17299578059071732
600767.SH,ST运盛,-0.2924335378323108,-0.0494505494505495
600768.SH,宁波富邦,-0.20520520520520522,-0.19797979797979792
600775.SH,南京熊猫,-0.2028024609201701,-0.2630290949445723
600776.SH,东方通信,-0.15006273325181996,-0.363831253349667
600777.SH,新潮能源,-0.21989528795811514,-0.15819209039548016
600778.SH,友好集团,-0.2505494505494506,-0.33005893909626716
600781.SH,*ST辅仁,-0.7702161729383508,-0.42020202020202024
600783.SH,鲁信创投,-0.18315794380905004,-0.0061356351366169595
600785.SH,新华百货,-0.2757577650937398,-0.12689748065965428
600796.SH,钱江生化,-0.12237093690248578,-0.20588235294117652
600797.SH,浙大网新,-0.1863019781240241,-0.30869835412034863
600800.SH,渤海化学,-0.026530612244898118,-0.1602112676056339
600804.SH,鹏博士,-0.19079837618403242,-0.09803921568627445
600805.SH,悦达投资,-0.2557172557172557,-0.18636363636363643
600811.SH,东方集团,-0.11559139784946246,-0.046376811594203
600816.SH,*ST安信,-0.569620253164557,-0.18400000000000005
600825.SH,新华传媒,-0.14252230582908268,-0.031363836290022484
600826.SH,兰生股份,-0.1243655706302341,-0.13961540974324338
600830.SH,香溢融通,-0.09538127023835975,-0.12900382875827052
600831.SH,广电网络,-0.18722589479605986,-0.3220747889022918
600843.SH,上工申贝,-0.18049490538573504,-0.13251155624036978
600847.SH,万里股份,-0.2813816343723673,-0.1678048780487806
600856.SH,ST中天,-0.6608040201005024,-0.08783783783783773
600869.SH,远东股份,-0.24455731970497133,-0.20267776813211255
600874.SH,创业环保,-0.24036985830388957,-0.12121165960875126
600881.SH,亚泰集团,-0.14825581395348836,-0.039344262295081894
600890.SH,*ST中房,-0.6590361445783132,-0.7278846153846154
600892.SH,大晟文化,-0.48899188876013905,-0.061702127659574516
600898.SH,*ST美讯,-0.3128834355828222,-0.0804597701149426
600903.SH,贵州燃气,-0.37304729169135936,-0.1447775052315026
600936.SH,广西广电,-0.23766058147396898,-0.22323794382617929
600939.SH,重庆建工,-0.22813204076148746,-0.053729490022172824
600958.SH,东方证券,-0.00017136555999297737,-0.04097753111829854
600959.SH,江苏有线,-0.25137854002007726,-0.15324244362705908
600965.SH,福成股份,-0.4497408133157099,-0.321415068863084
600979.SH,广安爱众,-0.03840051843940152,-0.014567399279562602
600981.SH,汇鸿集团,-0.16827388381615543,-0.023645383508122675
600996.SH,贵广网络,-0.2510914484653092,-0.3800456300456301
601002.SH,晋亿实业,-0.14583333333333331,-0.09558823529411771
601068.SH,中铝国际,-0.41561111111111115,-0.2663551401869159
601069.SH,西部黄金,-0.12264943524213526,-0.06643043294636317
601086.SH,国芳集团,-0.2144591201171357,-0.263402011435482
601107.SH,四川成渝,-0.04350655281063042,-0.019273898651084562
601116.SH,三江购物,-0.12665036948451236,-0.193471443378425
601162.SH,天风证券,-0.20640088105726875,-0.1151046271735928
601177.SH,杭齿前进,-0.10767008344028593,-0.02400042000735004
601186.SH,中国铁建,-0.27171133658737334,-0.168894897601522
601212.SH,白银有色,-0.13870967741935494,-0.0464285714285715
601226.SH,华电重工,-0.0065589943782477286,-0.005924904684095749
601330.SH,绿色动力,-0.2884690553745928,-0.06001222104601832
601333.SH,广深铁路,-0.31655894340843027,-0.06784509600415123
601360.SH,三六零,-0.3741781847796862,-0.3415446027706173
601375.SH,中原证券,-0.0795926126665426,-0.09259259259259266
601518.SH,吉林高速,-0.14227512677067833,-0.042735042735042604
601588.SH,北辰实业,-0.12343303959290064,-0.0775389719375928
601669.SH,中国电建,-0.20902564102564095,-0.008024216282963603
601688.SH,华泰证券,-0.0969310886219431,-0.07573577788937397
601700.SH,风范股份,-0.10026783736431914,-0.3633762517882689
601718.SH,际华集团,-0.24182561307901904,-0.3444527736131934
601800.SH,中国交建,-0.36795804654211733,-0.1371047293265979
601857.SH,中国石油,-0.38990746250798947,-0.09879213234917916
601860.SH,紫金银行,-0.18259758551307836,-0.05953042383161544
601869.SH,长飞光纤,-0.39571105346260876,-0.36385948517999367
601900.SH,南方传媒,-0.03726802504130198,-0.15037155342826006
601929.SH,吉视传媒,-0.1351938502673796,-0.11764705882352931
601933.SH,永辉超市,-0.21103586900925358,-0.3357960430412768
601992.SH,金隅集团,-0.13204067909407918,-0.14101220107905182
603003.SH,龙宇燃油,-0.010144927536231823,-0.13434727503168561
603007.SH,花王股份,-0.4432128086643164,-0.25011757917327015
603012.SH,创力集团,-0.2364594711662353,-0.03759554382230572
603021.SH,山东华鹏,-0.030294100429988657,-0.056896551724137955
603029.SH,天鹅股份,-0.08070836984605206,-0.09371353926142703
603030.SH,全筑股份,-0.13175778792427914,-0.12441768137937283
603032.SH,*ST德新,-0.5790077449694596,-0.31306441902468396
603036.SH,如通股份,-0.28128870194604244,-0.10762480193623658
603042.SH,华脉科技,-0.1744656787422392,-0.4009287046840622
603045.SH,福达合金,-0.4335642535503984,-0.24228874854624896
603050.SH,科林电气,-0.0640924166362475,-0.21614791832204533
603059.SH,倍加洁,-0.17501799738219895,-0.14733426227179555
603080.SH,新疆火炬,-0.30173429620949815,-0.0037342871902443894
603086.SH,先达股份,-0.09199492106082727,-0.020217603957488266
603090.SH,宏盛股份,-0.07283310969374168,-0.23779794445659305
603096.SH,新经典,-0.24678359160639887,-0.05551289355693737
603101.SH,汇嘉时代,-0.3803157676322458,-0.10318758815232747
603105.SH,芯能科技,-0.42355963302752286,-0.07654320987654308
603106.SH,恒银科技,-0.16217933424578407,-0.0042918454935623376
603116.SH,红蜻蜓,-0.07545237869883588,-0.06157205240174682
603133.SH,碳元科技,-0.36453270076898553,-0.4680390032502708
603138.SH,海量数据,-0.01880135313720976,-0.41525694871726293
603157.SH,*ST拉夏,-0.7768878718535469,-0.5125
603188.SH,ST亚邦,-0.24933333333333346,-0.1646884272997033
603192.SH,汇得科技,-0.19312198483804255,-0.09174445373213035
603196.SH,日播时尚,-0.3336588351891798,-0.09143481717011152
603200.SH,上海洗霸,-0.11409756097560987,-0.48514851485148514
603220.SH,中贝通信,-0.4172645161290322,-0.47156483525385273
603226.SH,菲林格尔,-0.019816162304337626,-0.3330886827688534
603269.SH,海鸥股份,-0.22824865297046418,-0.14066593526495322
603278.SH,大业股份,-0.1647012199552178,-0.22977685689680163
603286.SH,日盈电子,-0.018398296807065968,-0.0949523050692224
603316.SH,诚邦股份,-0.0033482970750360287,-0.2974164046045989
603318.SH,派思股份,-0.4816,-0.12075983717774759
603320.SH,迪贝电气,-0.2233019172540682,-0.07275875771699311
603322.SH,超讯通信,-0.3662448425774651,-0.35525706345530345
603328.SH,依顿电子,-0.09860300829463811,-0.302149752587516
603331.SH,百达精工,-0.0013788543413753875,-0.17229741019214723
603356.SH,华菱精工,-0.28100885093147276,-0.23465406162465002
603357.SH,设计总院,-0.329810249796409,-0.032064290113174
603367.SH,辰欣药业,-0.054626131716240485,-0.13354614238141696
603388.SH,元成股份,-0.15772721914417062,-0.1619718309859153
603389.SH,*ST亚振,-0.5260534337457414,-0.0417633410672853
603399.SH,吉翔股份,-0.5762289469471961,-0.6455584872471416
603421.SH,鼎信通讯,-0.4191116012265785,-0.2356632364078382
603496.SH,恒为科技,-0.12082033345335116,-0.30390331198570203
603499.SH,翔港科技,-0.22317026648894397,-0.254563995997845
603507.SH,振江股份,-0.033149097475817714,-0.12078079400914053
603508.SH,思维列控,-0.3385826882477128,-0.502140289189328
603555.SH,*ST贵人,-0.5416666666666666,-0.15384615384615377
603556.SH,海兴电力,-0.01264318765636652,-0.11343965379067163
603558.SH,健盛集团,-0.1939550004949369,-0.0666219603371544
603559.SH,中通国脉,-0.48216121395897016,-0.5216867469879517
603569.SH,长久物流,-0.2977796544741093,-0.06243223858689305
603580.SH,艾艾精工,-0.08856136893782858,-0.057124107804336084
603585.SH,苏利股份,-0.24179839574924644,-0.18169772462221792
603595.SH,东尼电子,-0.23951757710393864,-0.3870829535225146
603602.SH,纵横通信,-0.269366176035398,-0.4332302010338642
603603.SH,博天环境,-0.6706000269990884,-0.22041420118343197
603608.SH,天创时尚,-0.4340449852370083,-0.4316441851986875
603616.SH,韩建河山,-0.43061643293114665,-0.23741935483870963
603619.SH,中曼石油,-0.44224361211631374,-0.2710355987055016
603629.SH,利通电子,-0.35798589894242067,-0.012717928701535278
603636.SH,南威软件,-0.024530318882773187,-0.19386467452577666
603637.SH,镇海股份,-0.28923656172394446,-0.23863046401488347
603656.SH,泰禾智能,-0.11220373171961671,-0.037819428707647686
603660.SH,苏州科达,-0.41941467167370783,-0.3583827809326875
603668.SH,天马科技,-0.01896673743807501,-0.22653721682847894
603676.SH,卫信康,-0.164830079118944,-0.07598486303123385
603689.SH,皖天然气,-0.06948220617999516,-0.057613613091802664
603706.SH,东方环宇,-0.4618071931776047,-0.06502117945335359
603709.SH,中源家居,-0.20368239575236816,-0.20339470458164818
603716.SH,塞力医疗,-0.1405316386695142,-0.019368114740183524
603726.SH,朗迪集团,-0.02028432719638412,-0.4860154950731499
603729.SH,龙韵股份,-0.23374114616870567,-0.15960451977401124
603767.SH,中马传动,-0.002005439857102419,-0.016923396836060645
603773.SH,沃格光电,-0.37530500342700485,-0.16649519749133734
603790.SH,雅运股份,-0.3156341107871719,-0.12347930964952228
603798.SH,康普顿,-0.09395629136447178,-0.01859130619723841
603800.SH,道森股份,-0.1541427933256319,-0.17037650989136152
603803.SH,瑞斯康达,-0.1247712352207543,-0.38501106225513976
603813.SH,原尚股份,-0.2828648087475898,-0.23238160112683867
603822.SH,嘉澳环保,-0.09078751444691527,-0.19604820733688463
603838.SH,四通股份,-0.36746885456642164,-0.19736070537561048
603843.SH,正平股份,-0.3387266020686758,-0.15102852094901573
603860.SH,中公高科,-0.05588576522262787,-0.1019760927165713
603861.SH,白云电器,-0.2880247930724012,-0.1257518131021442
603869.SH,新智认知,-0.16611715740896213,-0.14679802955665025
603895.SH,天永智能,-0.4136214152657359,-0.2042954426401257
603897.SH,长城科技,-0.23534790365744862,-0.07576928924240425
603900.SH,莱绅通灵,-0.37497503737179605,-0.037404710433496406
603912.SH,佳力图,-0.002470976652744333,-0.33997488919686597
603929.SH,亚翔集成,-0.3006012024048097,-0.30148766613364086
603933.SH,睿能科技,-0.1259877646647761,-0.1379342308761871
603978.SH,深圳新星,-0.045388756576277035,-0.10765596478041442
603980.SH,吉华集团,-0.17190720287480846,-0.08792607952271811
603996.SH,*ST中新,-0.6012987012987013,-0.06686930091185418
